metacritic,bias,actors_likes,director_likes,writer_likes,movie_likes
11.753275087306934,1.0,0.5349205243433142,2.5428071986797574,2.0687819053482595,7.275997846553361
11.751300039276382,1.0,2.10476413191819,2.4656645019811365,2.2968109752693895,3.751086701883856
11.481932317067486,1.0,0.4620732914092979,2.539735180409258,0.0,7.264715881550507
9.611564032415243,1.0,0.3548037717429424,0.0,0.0,4.924772586110561
12.262315613183093,1.0,2.3757808441799746,0.500139216749268,0.48447995475753186,5.440450071780436
11.32694457938189,1.0,2.2973489740241892,1.5486581484481028,2.2478129782814853,5.760704631828828
9.132044830675694,1.0,4.7831690306766985,0.9230561212273833,0.8339828878370209,4.971056417308922
11.916306917792667,1.0,4.919018096189602,3.3597675208278104,2.719964571693013,8.150000931162875
11.214461669892623,1.0,4.148227042053002,2.781627057983712,2.2630814196104345,7.155496617045669
11.67112077019643,1.0,5.556814852399032,1.732808402938174,0.6607266059820179,7.246047369358054
12.521383605876494,1.0,3.796813057448911,2.4681604459057853,0.5680128410835722,7.718919059449023
8.249822595400431,1.0,4.327264906925613,1.3757433635366156,0.6302756993480585,7.305148226540909
10.695352250147987,1.0,2.413089184829786,3.938481922890019,3.6087100459461903,7.896839072319762
11.555212528287507,1.0,4.193803361834735,0.0,0.0,6.135040275929255
7.81217156167333,1.0,2.4489228112005077,0.6795627829979357,0.6158979473716688,6.610382621612739
8.406565238244669,1.0,4.131863509070768,4.075394295104679,0.9951368925797636,5.295932432307597
11.195177869833161,1.0,2.5566993077752214,1.5778959180827508,1.430070747585736,4.058822913861041
11.7719422016562,1.0,4.128135305537662,3.075099037469474,2.8040100550123426,8.410761090691523
11.718938367188132,1.0,4.425271538745743,1.915940461536719,0.9424733235864537,6.142152594899442
9.878794781396724,1.0,4.580388779975372,1.0907832978894307,0.9078772310575967,6.861693119109442
10.991405017096314,1.0,4.069566702812896,1.9379034923426008,0.6406056583500316,7.284896387443942
9.80080291607767,1.0,4.121808710397313,1.5202515052103471,0.2707402510779107,4.984417818255336
10.448642547300038,1.0,3.565752331224207,2.1314020851367315,0.6406056583500316,7.497444098993979
11.657458974269208,1.0,3.8556184958249045,2.079121425760306,1.7987592929451406,6.634204715402958
9.91676733852707,1.0,3.5534914226063568,1.9176773095817186,0.3079489736858344,6.4630748733195995
7.014329820619187,1.0,2.184041982626819,1.658164206455328,0.30186084834070454,6.04044985982215
10.241849580893838,1.0,3.5419016745256733,1.3158311462735732,1.2746327279805438,5.601197083180648
12.946171420432467,1.0,4.1774921191205685,3.054306057590607,2.70055984321775,7.234106400326866
11.754203738709395,1.0,4.420585617619154,2.403010006132319,2.1417050361370196,6.858347670095748
12.869215313658012,1.0,2.340976114773743,3.3302372383398,3.0366562468718636,6.905886612741713
10.05983303879276,1.0,4.798594274028691,0.8150569897860311,0.7822761991808147,6.189899917416834
9.351598744285752,1.0,2.958892456819099,1.2688253839239816,1.3845514729856125,5.258207057074444
10.30885854362328,1.0,4.700808456163387,1.7109397198279177,0.6052514873717312,6.3255410727374075
8.840989233011658,1.0,3.6361025054429805,2.2574587010806866,2.045968694957405,6.918462417898147
9.933967030468306,1.0,4.0403239133037205,0.7620531880885604,0.6794149280574034,2.4076975244527996
10.448642547300038,1.0,2.9550027910923937,1.647754415360192,1.2812113167000632,8.580007540986381
