metacritic,bias,actors_likes,director_likes,writer_likes,movie_likes
11.312406254973965,1.0,0.5406253149487751,2.396734806558616,2.1771294126980214,5.830888152327494
10.654444919189544,1.0,1.7750801437450052,2.632449367858192,2.391246178141661,2.7052451594221054
11.051241632475367,1.0,0.4917314721817821,2.3938392613835386,0.0,5.821846935238448
9.251031416579448,1.0,0.37419073729848473,0.0,0.0,3.946647419482397
10.759683414799312,1.0,2.1297626176231703,0.5169241143287406,0.46955995730454303,4.2884454322469345
10.139229205732555,1.0,2.3699687244681034,1.5145602794243427,2.0390473433474194,4.913161692629667
9.055518204940899,1.0,5.122646650327258,0.9155986062955862,0.8317051392321761,4.527880555247476
10.690017375697158,1.0,4.67955718651696,3.0490204146957685,2.5157908628972203,5.793950050826225
10.79380388855746,1.0,4.6385514558531575,2.621835580847916,2.3816048995917978,5.734320065544711
10.581749506493244,1.0,5.0531457510787545,1.850020706900236,0.6878929038405959,5.225774856404826
11.256674713966026,1.0,3.8907115158235026,2.382075533512564,0.5925186962983587,5.2694895749493655
7.75176613974423,1.0,4.26551410345965,1.3045712162743048,0.5925186962983587,6.209148036766582
10.049654821857445,1.0,2.389005378893708,3.734730101994234,3.3925283395100854,6.712066792075694
10.139229205732555,1.0,3.9425520893198365,0.0,0.0,4.835957522049214
7.3841115816598695,1.0,2.688420463816352,0.6522856081371524,0.5925186962983587,5.12848883105452
8.072348731459543,1.0,4.073064900349242,3.751241431424254,0.8887780444475382,4.2770123892570675
10.581749506493244,1.0,2.807998947897227,1.5145602794243427,1.3757858076811917,3.1489293695205367
9.810634415076102,1.0,4.533861202480794,2.985778048824034,2.71220044541208,6.491516694967692
10.003638555834614,1.0,3.856940221116163,1.758665524692903,0.8887780444475382,5.178935088572088
9.95676212306166,1.0,4.050294041179449,1.1282687285858615,0.8887780444475382,4.835957522049214
9.860295763332811,1.0,3.8884847074448614,1.758665524692903,0.5925186962983587,5.178935088572088
8.768598080200356,1.0,3.955506060922394,1.5843955438627586,0.29625934814917937,4.425963645951682
9.373388177532457,1.0,3.38680077716117,1.9342673054669617,0.5925186962983587,5.330038239914014
10.42971410169935,1.0,3.6970421568484295,2.1668458875614953,1.9683045039795508,5.890908419160649
9.373388177532457,1.0,3.8706115118137916,1.840703083492919,0.29625934814917937,5.014204048297899
9.95676212306166,1.0,2.1765791597835284,1.6861338367946337,0.29625934814917937,6.099647785082438
8.986806615378487,1.0,3.359456163279379,1.3599910327260574,1.2353792627582654,4.415154579043863
11.051241632475367,1.0,3.621867058726758,2.8035854313745086,2.5467015737219967,6.099647785082438
10.544595995313903,1.0,4.232862155654943,2.180754031341548,1.9809382875824448,4.875695618609623
10.725092298995046,1.0,2.567525426357705,3.233505367616978,2.9372292765522876,5.330038239914014
10.139229205732555,1.0,4.235593806667215,0.8430669183973168,0.7658193054537223,4.362493709169087
10.690017375697158,1.0,3.107507923882127,1.274204254040912,1.3757858076811917,4.187560473108843
10.390220117988582,1.0,4.162970989876879,1.769737202717027,0.5925186962983587,4.458090357690889
8.35655623707633,1.0,3.9660774166476433,2.1668458875614953,1.9683045039795508,5.367504313934058
10.544595995313903,1.0,3.880966097302931,0.7572801397121713,0.6878929038405959,2.2071878195731744
9.373388177532457,1.0,2.772273051281116,1.4953525265344694,1.1850373925967175,6.099647785082438
11.446546042155477,1.0,3.36913523633225,3.0625360340528234,2.781925333974527,6.099647785082438
10.094841920692888,1.0,2.8292249884667697,4.3785375599281045,3.9773457122734723,5.595811635856437
10.544595995313903,1.0,2.9894973444364545,3.0694965841524726,0.46955995730454303,4.259479990070187
7.512745732962888,1.0,1.7442982135390424,2.180754031341548,0.29625934814917937,3.495479031241386
9.251031416579448,1.0,3.2718497115388305,1.3599910327260574,1.2109490769328184,6.302947469605724
10.139229205732555,1.0,3.6906616250486564,2.3045541423745535,2.093394977528982,4.948601558400653
8.072348731459543,1.0,3.0701321572999305,1.85915739409842,2.26456385212873,4.913161692629667
10.860682948892986,1.0,3.8087620451715476,3.5268369202875527,3.203683766737816,6.422455211045493
8.916159235572984,1.0,4.176199982876479,3.6212574202159327,0.0,4.875695618609623
9.90899275236387,1.0,3.668795851921818,1.4953525265344694,1.3583380017520812,4.527880555247476
8.265352872218054,1.0,4.032836965983864,3.6212574202159327,2.121178815065959,3.7516832375759885
10.30931580717575,1.0,4.506377677319282,1.274204254040912,0.46955995730454303,4.699854518350756
8.986806615378487,1.0,4.391467424873415,2.476225227904806,2.3186881531027526,4.459546975727254
9.312955948858809,1.0,3.710955295568294,2.132699590904511,1.7280481934223042,4.131227114289745
8.691428418082792,1.0,3.84644303874605,0.9784284122057285,0.0,3.37406859515176
10.581749506493244,1.0,3.8382918437720104,2.7925137533503843,2.5366443592949848,4.251534706770338
9.373388177532457,1.0,4.370498290648797,2.7426623404208192,1.9232721665988615,7.533225164990739
9.655462279247375,1.0,3.4782897425611665,1.550772342986222,1.408679871913629,3.834102810942544
8.843463822876686,1.0,3.9169532925398935,1.3854309907145452,2.009041208293922,6.894757252950314
10.049654821857445,1.0,4.388816696746069,1.4753271807263677,1.3401475164138776,5.528176654883803
10.79380388855746,1.0,2.7996895925343743,3.206410112153306,2.912616675503101,5.88266330608659
10.544595995313903,1.0,3.8870590280802606,3.206410112153306,2.912616675503101,5.367504313934058
10.725092298995046,1.0,3.9574310461199684,3.206410112153306,2.912616675503101,5.436565797856258
10.957771827213936,1.0,4.160134449594552,2.6900022069888503,1.5975244446858985,6.15668181510307
9.708260358538919,1.0,2.27238372991699,1.630714020342881,1.9279949979939892,5.556073539296027
9.759969739686424,1.0,4.554806062970534,0.8430669183973168,1.6455988724347157,5.38546373453449
10.725092298995046,1.0,3.687172732880422,2.531374082871356,1.9038410072620897,5.310470283913425
10.049654821857445,1.0,3.866994436571653,1.274204254040912,2.2874478126415485,5.225774856404826
10.225714194532145,1.0,4.0561896065755825,3.6212574202159327,3.3925283395100854,5.803381549466913
10.139229205732555,1.0,4.366342695966203,2.3513113364678597,2.13586795461314,5.101730917991636
10.654444919189544,1.0,3.2846929340999558,2.1942628426015713,1.993209328268424,5.225774856404826
8.916159235572984,1.0,4.145755668046964,3.373717673522763,3.0645943627413637,5.247996572494289
8.44455881511158,1.0,4.024669765598206,2.9629448820242352,2.3261540528408653,5.290300143353606
4.493403307689244,1.0,4.438938958179096,2.0903767322836666,1.8988419807734143,4.699854518350756
9.860295763332811,1.0,4.367075334835328,2.0056957698679065,2.077141616417453,5.202773273659869
8.44455881511158,1.0,4.802304200865507,2.6946227803495595,1.096289858761813,6.491516694967692
9.810634415076102,1.0,4.648927220110181,1.902355105043286,2.1771294126980214,6.209148036766582
9.90899275236387,1.0,5.050654779156125,2.043867334881448,1.627012818449682,6.38498913702545
10.30931580717575,1.0,4.829225565470962,1.3854309907145452,1.096289858761813,5.330038239914014
10.827466355532227,1.0,4.808861652018305,1.6592393966400716,3.613903376414266,6.663490658070972
8.768598080200356,1.0,4.884088299616017,1.2417414103641624,1.2109490769328184,6.209148036766582
10.827466355532227,1.0,4.88796475511367,1.6861338367946337,0.9391199146090861,5.691322500076765
10.35009420378804,1.0,4.783921983145201,4.45714061730351,1.3757858076811917,6.491516694967692
10.506883763816914,1.0,4.960876299088529,3.4085872979256577,3.096268991360906,6.209148036766582
9.708260358538919,1.0,4.037692747963031,3.6212574202159327,1.2584882361177612,4.875695618609623
9.312955948858809,1.0,3.7019442737454806,2.588477352303344,0.6878929038405959,4.948601558400653
9.055518204940899,1.0,4.404074172972165,2.0903767322836666,2.090193375349937,4.048144179221944
10.049654821857445,1.0,4.799259404731408,4.123702711972952,1.3012650965367192,6.099647785082438
10.225714194532145,1.0,5.059074782417266,2.5942038887814984,0.9841522519897754,5.367504313934058
11.051241632475367,1.0,4.973038184113482,3.1117600040192954,2.607348867476568,5.247996572494289
11.111673861149013,1.0,4.508729751088207,3.101544685972444,2.817359743827258,6.553990406386829
9.759969739686424,1.0,4.9885815516502285,3.4085872979256577,1.5316386109074447,4.151324492697453
9.432398338611772,1.0,4.527550859582498,2.0314843937530833,0.5925186962983587,4.590354266666612
11.081639776001406,1.0,5.149861258127738,3.0490204146957685,0.29625934814917937,6.457895076816478
10.30931580717575,1.0,4.855997195159741,2.142711130426717,1.946381139958357,3.962367066052819
11.051241632475367,1.0,4.705047925518207,2.520405646670148,2.2894686764176035,5.367504313934058
11.141352504989898,1.0,4.780593113464471,3.4085872979256577,3.1257573651246897,4.835957522049214
10.690017375697158,1.0,4.924084312966168,3.49994248013299,0.46955995730454303,4.948601558400653
10.094841920692888,1.0,4.769888845235932,4.304577875164268,0.0,4.042670428442907
10.267863357035573,1.0,4.910245353017185,3.0625360340528234,2.5956914568996408,6.894757252950314
10.30931580717575,1.0,3.667682428447163,2.5159456644050744,1.2109490769328184,6.037174073663302
9.90899275236387,1.0,5.397683522700692,4.304577875164268,3.910162724563446,6.83933175832984
10.860682948892986,1.0,5.01344707946636,2.0559327294439877,1.867553975330295,5.349038928162521
10.182844498728139,1.0,5.298363334183342,3.4085872979256577,1.7049392200628084,5.178935088572088
10.79380388855746,1.0,5.298363334183342,3.4085872979256577,1.9038410072620897,5.764812905217816
10.35009420378804,1.0,5.382075118591558,3.4085872979256577,1.519598043072772,5.202773273659869
11.081639776001406,1.0,5.365107817339264,4.251654216322975,2.427773323932155,6.302947469605724
10.618360611239106,1.0,4.457685331313106,3.49994248013299,2.3334917762753116,6.34525104046504
